id,description,units,notes,created_at,updated_at,name,max,min,standard_name,standard_units,label,type
1000000013,degree day minimum,days,"",2016-02-19 19:19:44.965346,2016-02-19 19:19:44.965346,DMIN,Infinity,-Infinity,"","","",""
1000000014,maximum height,meters,"",2016-02-19 19:22:26.236742,2016-02-19 19:22:26.236742,HTMAX,Infinity,-Infinity,"","","",""
1000000015,maximum DBH,meters,"",2016-02-19 19:22:48.879625,2016-02-19 19:22:48.879625,DBHMAX,Infinity,-Infinity,"","","",""
1000000016,maximum age,years,"",2016-02-19 19:23:53.075457,2016-02-19 19:23:53.075457,AGEMX,Infinity,-Infinity,"","","",""
1000000175,"",kg m-3,"",2017-04-30 21:19:36.218409,2017-04-30 21:19:36.218409,soil_bulk_density,Infinity,-Infinity,"","",BulkDensity,ecosystem
1000000018,number of sprouts per stump,sprouts/year,"",2016-02-19 19:24:47.12279,2016-02-19 19:24:47.12279,SPRTND,Infinity,-Infinity,"","","",""
1000000019,minimum dimeter for a stump to sprout,cm,"",2016-02-19 19:25:11.466627,2016-02-19 19:25:11.466627,SPRTMN,Infinity,-Infinity,"","","",""
1000000020,drought tolerance (fraction of growing season),percent,"",2016-02-19 19:26:17.526591,2016-02-19 19:26:17.526591,D3,Infinity,-Infinity,"","","",""
1000000021,minimum January (northern hemisphere) temperature tolerated,degrees Celsius,"",2016-02-19 19:26:54.654929,2016-02-19 19:26:54.654929,FROST,Infinity,-Infinity,"","","",""
1000000022,"Leaf litter quality class [12 leaf-litter types (1-12) in order of decreasing decay rate and increasing nitrogen-immobolization rate plus root litter, fresh wood, twigs, and well decayed wood. See Table 4 and Appendix B in Pastor and Post (1985)]",index,"",2016-02-19 19:27:24.048256,2016-02-19 19:27:24.048256,TL,Infinity,-Infinity,"","","",""
1000000023,Parameters for nitrogen growth multipliers,"","",2016-02-19 19:27:49.355197,2016-02-19 19:27:49.355197,CM1,Infinity,-Infinity,"","","",""
1000000024,Parameters for nitrogen growth multipliers,"","",2016-02-19 19:27:57.821908,2016-02-19 19:27:57.821908,CM2,Infinity,-Infinity,"","","",""
1000000025,Parameters for nitrogen growth multipliers,"","",2016-02-19 19:28:06.307717,2016-02-19 19:28:06.307717,CM3,Infinity,-Infinity,"","","",""
1000000026,Parameters for nitrogen growth multipliers,"","",2016-02-19 19:28:18.022811,2016-02-19 19:28:18.022811,CM4,Infinity,-Infinity,"","","",""
1000000008,Annual incremental diameter growth,cm / yr,Created for fitting modeled tree growth to annual DBH measurements.,2015-08-28 17:40:10.654796,2015-09-25 14:05:00.96218,diameter_growth,Infinity,-Infinity,"","","",ecosystem
1000000027,Parameters for nitrogen growth multipliers,"","",2016-02-19 19:28:27.452074,2016-02-19 19:28:27.452074,CM5,Infinity,-Infinity,"","","",""
1000000045,Soil water holding capacity,cm,cm water equiv,2016-08-02 16:44:41.997595,2016-08-02 16:44:41.997595,soilWHC,Infinity,-Infinity,"","",soilWHC,model
1000000033,maximum temperature limit for photosynthesis,degrees C,"",2016-04-29 18:23:29.455043,2016-04-29 18:23:29.455043,pstemp_max,Infinity,-Infinity,"","","",""
1000000052,"","","Tree tag number, inventory data",2016-10-27 06:35:25.100161,2016-10-27 06:35:25.100161,Tag,Infinity,-Infinity,"","","",covariate
1000000054,"","","Categorical variable for whether a plant is alive, dead, etc.  PEcAn/BETY standard codes have not yet been adopted",2016-10-27 19:11:38.499131,2016-10-27 19:11:38.499131,plant_status,Infinity,-Infinity,"","","",covariate
1000000063,oarse root osmotic potential at full turgor,MPa,coarse root osmotic potential at full turgor (πoroot),2016-11-17 07:15:32.410967,2016-11-17 07:15:32.410967,root_osmotic_potential,Infinity,-Infinity,"","","",plant trait
1000000064,sapwood osmotic potential at full turgor,MPa,sapwood osmotic potential at full turgor (πostem),2016-11-17 07:16:12.400966,2016-11-17 07:16:12.400966,sapwood_osmotic_potential,Infinity,-Infinity,"","","",plant trait
1000000065,leaf osmotic potential at full turgor,MPa,leaf osmotic potential at full turgor (πoleaf),2016-11-17 07:17:08.234081,2016-11-17 07:17:08.234081,leaf_osmotic_potential,Infinity,-Infinity,"","","",plant trait
1000000043,Scalar determining effect of temperature on soil heterotrophic respiration,ratio,Parameter Q10 is defined as the ratio of respiration at a given temperature divided by respiration at a temperature 10 degrees lower,2016-08-02 15:50:21.591359,2016-08-02 15:50:21.591359,soil_respiration_Q10,Infinity,-Infinity,"","",soilQ10,model
1000000066,Maximum leaf hydraulic conductivity,mmol m-2 s-1 MPa-1,Maximum leaf hydraulic conductivity per unit leaf area,2016-11-17 07:21:58.309382,2016-11-17 07:21:58.309382,kmax_leaf,Infinity,-Infinity,"","","",plant trait
1000000067,Maximum root hydraulic conductivity,kg m-1 s-1 MPa-1,Maximum root hydraulic conductivity per unit xs sapwood,2016-11-17 07:23:06.469888,2016-11-17 07:23:06.469888,kmax_root,Infinity,-Infinity,"","","",plant trait
1000000068,Maximum stem hydraulic conductivity,kg m-1 s-1 MPa-1,Maximum stem hydraulic conductivity per unit xs sapwood area,2016-11-17 07:24:20.750538,2016-11-17 07:24:20.750538,kmax_stem,Infinity,-Infinity,"","","",plant trait
1000000069,P50 of stomatal conductance,MPa,leaf water potential at 50% loss of stomatal conductance ,2016-11-17 07:38:24.306269,2016-11-17 07:38:24.306269,p50_gs,Infinity,-Infinity,"","","",plant trait
1000000051,minute of hour,minutes,"",2016-10-01 15:48:25.679955,2016-10-01 15:48:25.679955,minute,Infinity,-Infinity,"","","",""
1000000041,ustar,m s-1,"",2016-06-05 19:06:50.59683,2016-06-05 19:06:50.59683,UST,Infinity,-Infinity,"","","",""
1000000042,Vertical Transfer CO2,umol C m-2 s-1,"",2016-06-06 16:38:45.706465,2016-06-06 16:38:45.706465,FC,Infinity,-Infinity,"","","",""
1000000070,P50 leaf hydraulic conductivity,MPa,leaf water potential at 50% loss of leaf hydraulic conductivity,2016-11-17 07:39:52.320715,2016-11-17 07:39:52.320715,p50_leaf,Infinity,-Infinity,"","","",plant trait
1000000071,P50 root hydraulic conductivity,MPa,root water potential at 50% loss of root hydraulic conductivity	[MPa],2016-11-17 07:41:11.487641,2016-11-17 07:41:11.487641,p50_root,Infinity,-Infinity,"","","",plant trait
1000000028,maximum seeding rate per plant,seed/plan/year,"",2016-02-19 19:52:14.606613,2016-02-19 19:52:14.606613,MPLANT,Infinity,-Infinity,"","","",""
1000000032,Maximum diameter for a stump to sprout,cm,"",2016-02-19 20:06:27.611241,2016-02-19 20:06:27.611241,SPRTMX,Infinity,-Infinity,"","","",""
1000000232,"","","soil respiration at 0 degrees C and max soil moisture
			 (g C respired * g^-1 soil C * day^-1)
			",2017-09-29 19:01:20.699658,2017-09-29 19:01:20.699658,baseSoilResp,Infinity,-Infinity,"","","",""
1000000047,"",kg C m-2 s-1,"PEcAn output variable (see model2netcdf.DALEC.R)
",2016-08-09 00:31:10.209346,2016-08-09 01:02:30.338347,WoodyLitter,Infinity,-Infinity,"","","",""
1000000048,"",kg C m-2 s-1,PEcAn output variable (see model2netcdf.DALEC.R),2016-08-09 00:32:19.59781,2016-08-09 01:02:41.664249,LeafBiomass,Infinity,-Infinity,"","","",""
1000000053,"","","Concatenation of genus_name and species_name for datasets that don't have these as separate columns. Feels redundant, but we need to have this for Formats, even if PEcAn/BETY parsers decide to split Latin name during file read.",2016-10-27 17:40:18.656719,2016-10-27 17:40:18.656719,latin_name,Infinity,-Infinity,"","",Latin name,covariate
1000000072,P50 stem hydraulic conductivity,MPa,stem water potential at 50% loss of stem hydraulic conductivity,2016-11-17 07:42:04.338655,2016-11-17 07:42:04.338655,p50_stem,Infinity,-Infinity,"","","",plant trait
1000000055,Wood Specific Gravity (ie density of wood relative to density of water),unitless,"",2016-11-17 06:43:26.661795,2016-11-17 06:43:26.661795,wood_density,Infinity,-Infinity,"","","",plant trait
1000000056,CLM rooting distribution parameter,1/m,"",2016-11-17 06:46:09.549442,2016-11-17 06:46:09.549442,roota_par,Infinity,-Infinity,"","","",model
1000000057,CLM rooting distribution parameter,1/m,"",2016-11-17 06:46:34.712897,2016-11-17 06:46:34.712897,rootb_par,Infinity,-Infinity,"","","",model
1000000058,Soil water potential at full stomatal closure,m,Soil water potential at full stomatal closure,2016-11-17 07:02:02.543627,2016-11-17 07:02:02.543627,psi_stomata_closure,Infinity,-Infinity,"","","",model
1000000059,Soil water potential at full stomatal opening,m,Soil water potential at full stomatal opening,2016-11-17 07:03:16.566916,2016-11-17 07:03:16.566916,psi_stomata_open,Infinity,-Infinity,"","","",model
1000000060,coarse root bulk elastic modulus,MPa,coarse root bulk elastic modulus,2016-11-17 07:07:23.301024,2016-11-17 07:07:23.301024,root_bulk_modulus,Infinity,-Infinity,"","","",plant trait
1000000061,sapwood bulk elastic modulus,MPa,sapwood bulk elastic modulus,2016-11-17 07:07:54.299908,2016-11-17 07:07:54.299908,sapwood_bulk_modulus,Infinity,-Infinity,"","","",plant trait
1000000062,leaf bulk elastic modulus,MPa,leaf bulk elastic modulus,2016-11-17 07:08:34.512902,2016-11-17 07:08:34.512902,leaf_bulk_modulus,Infinity,-Infinity,"","","",plant trait
1000000083,"",proportion,"Leaf turnover vs labile carbon use prioritization. This is the fraction of maintenance demand that will be replenished at all costs and before storage is filled.	[0-1]
FATES model",2016-11-17 22:15:25.664043,2016-11-17 22:15:25.664043,leaf_stor_priority,Infinity,-Infinity,"","","",model
1000000084,"",proportion,"The fraction of trees in understory that die from impacts of large treefalls. In the model this is not a rate 1/year, so we need to convert it
FATES model",2016-11-17 22:20:56.065217,2016-11-17 22:20:56.065217,understory_treefall_mortality,Infinity,-Infinity,"","","",ecosystem
1000000085,Maximum stomatal conductance,m s-1,"",2016-11-17 22:21:31.059363,2016-11-17 22:21:31.059363,gsmax,Infinity,-Infinity,"","","",plant trait
1000000086,"",ratio,"Ratio of displacement height to canopy top height (turbulence stuff, should be diagnosed from size and crown allometry)
FATES",2016-11-17 22:25:22.946682,2016-11-17 22:25:22.946682,displar,Infinity,-Infinity,"","","",ecosystem
1000000087,"",unitless,Ratio of momentum roughness length to canopy top height,2016-11-17 22:26:15.591092,2016-11-17 22:26:15.591092,z0mr,Infinity,-Infinity,"","","",ecosystem
1000000088,"",m-2,Stem density of different PFTs during a bare ground initialization,2016-11-17 22:28:19.464256,2016-11-17 22:28:19.464256,inital_stem_density,Infinity,-Infinity,"","","",model
1000000089,"",proportion,"Fraction of tree diameter that is bark. Used in fire.	
FATES model",2016-11-17 22:31:39.275842,2016-11-17 22:31:39.275842,bark_scaler,Infinity,-Infinity,"","","",model
1000000073,root relative water content at turgor loss,unitless,coarse root relative water content at turgor loss,2016-11-17 21:46:48.582704,2016-11-17 21:46:48.582704,water_content_TLP_root,Infinity,-Infinity,"","","",plant trait
1000000074,sapwood relative water content at turgor loss,unitless,sapwood relative water content at turgor loss,2016-11-17 21:48:16.421764,2016-11-17 21:48:16.421764,water_content_TLP_sapwood,Infinity,-Infinity,"","","",plant trait
1000000075,leaf relative water content at turgor loss,unitless,leaf relative water content at turgor loss,2016-11-17 21:48:38.373099,2016-11-17 21:48:38.373099,water_content_TLP_leaf,Infinity,-Infinity,"","","",plant trait
1000000090,C3 / C4 / CAM,unitless,"3 = C3
4 = C4
5 = CAM",2016-11-17 22:35:05.181175,2016-11-17 22:35:05.181175,photosynthetic_pathway,Infinity,-Infinity,"","","",plant trait
1000000091,"0 = not crop, 1 = crop",unitless,"Binary crop flag: 0. = not crop, 1. = crop",2016-11-17 22:37:28.79061,2016-11-17 22:37:28.79061,crop,Infinity,-Infinity,"","","",plant trait
1000000092,"1 = irrigated, 0 = not",unitless,Binary Irrigated flag,2016-11-17 22:38:50.941492,2016-11-17 22:38:50.941492,irrigated,Infinity,-Infinity,"","","",model
1000000093,"0-not,1-it is",unitless,Binary flag for seasonal-deciduous leaf habit,2016-11-17 22:42:40.609728,2016-11-17 22:42:40.609728,cold_deciduous,Infinity,-Infinity,"","","",plant trait
1000000094,"0-not,1-it is",unitless,Binary flag for stress-deciduous leaf habit,2016-11-17 22:44:16.96609,2016-11-17 22:44:16.96609,stress_deciduous,Infinity,-Infinity,"","","",plant trait
1000000095,"1=woody, 0=not",unitless,Binary woody lifeform flag,2016-11-17 22:45:13.744987,2016-11-17 22:45:13.744987,woody,Infinity,-Infinity,"","","",plant trait
1000000096,"1=evergreen, 0 = not",unitless,Binary flag for evergreen leaf habit,2016-11-17 22:46:12.914464,2016-11-17 22:46:12.914464,evergreen,Infinity,-Infinity,"","","",plant trait
1000000128,DBH at which maximum height occurs,cm,"FATES: Change this to maximum height, more intuitive",2016-11-18 17:04:32.664879,2016-11-18 17:04:32.664879,DBH_at_HTMAX,Infinity,-Infinity,"","","",plant trait
1000000076,Minimum leaf water potential,MPa,"",2016-11-17 22:03:30.597573,2016-11-17 22:03:30.597573,leafp_min,Infinity,-Infinity,"","","",plant trait
1000000077,carbon allocation added to seed_alloc for large trees,proportion,"A carbon allocation that is added on to seed_alloc for trees larger than dbh_max.	[0-1]
FATES parameter",2016-11-17 22:05:26.150235,2016-11-17 22:05:26.150235,clone_alloc,Infinity,-Infinity,"","","",model
1000000130,"",mol mol-1,"",2016-11-23 21:52:38.076386,2016-11-23 21:52:38.076386,mole_fraction_of_ozone_in_air,Infinity,-Infinity,"","","",""
1000000131,"",mol mol-1,"",2016-11-23 21:54:27.996523,2016-11-23 21:54:27.996523,mole_fraction_of_carbon_dioxide_in_air,Infinity,-Infinity,"","","",""
1000000161,"",month/day/year,"",2017-03-03 20:21:56.736207,2017-03-03 20:21:56.736207,datetime_month/day/year,Infinity,-Infinity,"","","",model-ED2
1000000112,maximum duration of fire,hours,"",2016-11-17 23:18:44.588475,2016-11-17 23:18:44.588475,max_fire_duration,Infinity,-Infinity,"","","",model
1000000003,root allocation fraction,1,proportion of NPP allocated to roots,2015-07-06 16:08:33.452449,2015-07-06 20:00:27.748721,root_allocation_fraction,Infinity,-Infinity,"","",Root Alloc Frac,model
1000000004,proportion of woody material becoming woody debris,year-1,"",2015-07-06 16:12:09.36953,2015-07-06 20:01:14.838452,wood_turnover_rate,Infinity,-Infinity,"","",Wood Turnover,model
1000000001,"",1,proportion of GPP lost to autotrophic respiration,2015-07-06 15:59:49.098847,2015-07-06 20:02:48.243371,autotrophic_respiration_fraction,Infinity,-Infinity,"","",Ra / GPP,model
1000000029,leaf weight per unit crown area,100g/m^2,"",2016-02-19 20:00:43.333624,2016-02-19 20:00:43.333624,FWT,Infinity,-Infinity,"","","",""
1000000030,Parameter to calculate crown area from diameter. SLTA and SLTB convert DBH to crown area (100 m2),"","",2016-02-19 20:01:03.782777,2016-02-19 20:01:03.782777,SLTA,Infinity,-Infinity,"","","",""
1000000031,Parameter to calculate crown area from diameter. SLTA and SLTB convert DBH to crown area (100 m2),"","",2016-02-19 20:01:16.739015,2016-02-19 20:01:16.739015,SLTB,Infinity,-Infinity,"","","",""
1000000344,Maximum N-C ratio of shoot,g N g-1 C,Maximum N-C ratio of shoot,2019-10-27 10:13:16.737655,2019-10-27 10:13:16.737655,n2c_shoot_max,Infinity,-Infinity,"","","",""
1000000349,"",mm,Leaf width on elongating (generative) tillers,2019-11-08 14:29:37.687395,2019-11-08 14:29:37.687395,generative_leaf_width,Infinity,-Infinity,"","","",""
1000000099,C:N for SOM pool 3,unitless,"",2016-11-17 22:56:32.535395,2016-11-17 22:56:32.535395,c2n_som3,Infinity,-Infinity,"","","",model
1000000100,CLM,unitless,Scale factor on CN decomposition for assigning methane flux,2016-11-17 22:58:21.729892,2016-11-17 22:58:21.729892,cnscalefactor,Infinity,-Infinity,"","","",model
1000000271,"","",fraction of GPP exuded to the soil via fine root exudation,2018-07-04 20:20:28.019757,2018-07-04 20:20:28.019757,fineRootExudation,Infinity,-Infinity,"","","",""
1000000101,CLM,unitless,e-folding depth for reduction in decomposition. Set to large number for depth-independance,2016-11-17 22:59:55.072351,2016-11-17 22:59:55.072351,decomp_depth_efolding,Infinity,-Infinity,"","","",model
1000000102,Fragmentation rate for CWD,unitless,"",2016-11-17 23:02:02.979342,2016-11-17 23:02:02.979342,CWD_fragmentation_rate,Infinity,-Infinity,"","","",model
1000000103,CLM,unitless,respiration fraction from CWD to litter 2,2016-11-17 23:03:21.107857,2016-11-17 23:03:21.107857,rf_cwdl2_bgc,Infinity,-Infinity,"","","",model
1000000104,CLM,unitless,respiration fraction from CWD to litter 3,2016-11-17 23:04:22.614297,2016-11-17 23:04:22.614297,rf_cwdl3_bgc,Infinity,-Infinity,"","","",model
1000000105,CLM,unitless,Respiration fraction for litter 1 -> SOM 1,2016-11-17 23:05:02.381761,2016-11-17 23:05:02.381761,rf_l1s1_bgc,Infinity,-Infinity,"","","",model
1000000106,CLM,unitless,respiration fraction litter 2 to SOM 1,2016-11-17 23:06:16.602083,2016-11-17 23:06:16.602083,rf_l2s1_bgc,Infinity,-Infinity,"","","",model
1000000107,CLM,unitless,respiration fraction from litter 3 to SOM 2,2016-11-17 23:06:50.095687,2016-11-17 23:06:50.095687,rf_l3s2_bgc,Infinity,-Infinity,"","","",model
1000000108,CLM,unitless,respiration fraction SOM 2 to SOM 1,2016-11-17 23:07:24.040675,2016-11-17 23:07:24.040675,rf_s2s1_bgc,Infinity,-Infinity,"","","",model
1000000109,CLM,unitless,Respiration fraction for SOM 2 -> SOM 3,2016-11-17 23:08:00.993773,2016-11-17 23:08:00.993773,rf_s2s3_bgc,Infinity,-Infinity,"","","",model
1000000110,CLM,unitless,respiration fraction SOM 3 to SOM 1,2016-11-17 23:08:34.587963,2016-11-17 23:08:34.587963,rf_s3s1_bgc,Infinity,-Infinity,"","","",model
1000000111,"",unitless,q10 for frozen soil respiration rates,2016-11-17 23:10:15.599942,2016-11-17 23:10:15.599942,Q10_frozen_soil,Infinity,-Infinity,"","","",ecosystem
1000000132,Above ground woody biomass,kg C m-2,PEcAn model output / MsTMIP standard. Other equivalent variables need to be converted to this one.,2016-11-25 22:54:00.238309,2016-11-25 22:54:00.238309,AbvGrndWood,Infinity,-Infinity,"","","",ecosystem
1000000134,ED,unitless,"Optimal soil porosity, as a fraction of total porosity, for heterotrophic respiration (dimensionless)",2016-12-22 17:32:51.844059,2016-12-22 17:32:51.844059,resp_opt_water,Infinity,-Infinity,"","","",model-ED2
1000000138,"",1/day,Supply coefficient for nitrogen immobilization (1/day),2016-12-22 19:33:44.837314,2016-12-22 19:34:07.621364,N_immobil_supply_scale,Infinity,-Infinity,"","","",model-ED2
1000000154,ED,"",Parameters used for the ED-1.0/CENTURY based functions of temperature and soil moisture.,2016-12-23 19:28:58.509022,2016-12-23 19:28:58.509022,rh_decay_dry,Infinity,-Infinity,"","","",model-ED2
1000000155,ED,"",Parameters used for the ED-1.0/CENTURY based functions of temperature and soil moisture.,2016-12-23 19:29:36.802078,2016-12-23 19:29:36.802078,rh_decay_wet,Infinity,-Infinity,"","","",model-ED2
1000000017,maximum diameter increment,cm,"",2016-02-19 19:24:19.515621,2017-03-23 19:38:42.188335,Gmax,Infinity,-Infinity,"","","",""
1000000164,"",proportion,SDGVM,2017-03-29 21:40:02.806707,2017-03-29 21:40:13.053829,mixing_parameter,Infinity,-Infinity,"","",Mixing parameter,model
1000000172,"",m3 m-3,The field capacity of soil is the maximum content of water it can retain against gravitational drainage.,2017-04-30 20:02:29.592602,2017-04-30 20:11:19.926408,volume_fraction_of_water_in_soil_at_field_capacity,Infinity,-Infinity,volume_fraction_of_condensed_water_in_soil_at_field_capacity,1,FieldCapacity,ecosystem
1000000176,"",J kg-1 K-1,soil_thermal_capacity = (Specific heat of dry soil) / soil_bulk_density,2017-04-30 21:29:17.960466,2017-04-30 21:29:17.960466,soil_thermal_capacity,Infinity,-Infinity,soil_thermal_capacity,J kg-1 K-1,"",ecosystem
1000000177,"",W m-1 K-1,Thermal conductivity is the constant k in the formula q = -k grad T where q is the heat transfer per unit time per unit area of a surface normal to the direction of transfer and grad T is the temperature gradient. Thermal conductivity is a property of the material.,2017-05-01 03:27:53.345173,2017-05-01 03:27:53.345173,soil_thermal_conductivity,Infinity,-Infinity,soil_thermal_conductivity,W m-1 K-1,"Kq,soil",ecosystem
1000000178,"",W m-1 K-1,"",2017-05-01 03:28:26.27913,2017-05-01 03:28:26.27913,soil_thermal_conductivity_at_saturation,Infinity,-Infinity,"","","Kq,soilSat",ecosystem
1000000179,"",W m-1 K-1,"Thermal conductivity parameter

K = (thcond0 + thcond1*soil_water)/(thcond2 + thcond3*soil_water)",2017-05-01 03:30:14.822127,2017-05-01 03:30:14.822127,thcond0,Infinity,-Infinity,"","",thcond0,model
1000000180,"",W m-1 K-1,"Thermal conductivity parameter

K = (thcond0 + thcond1*soil_water)/(thcond2 + thcond3*soil_water)",2017-05-01 03:30:43.446078,2017-05-01 03:30:43.446078,thcond1,Infinity,-Infinity,"","",thcond1,model
1000000181,"",1,"Thermal conductivity parameter

K = (thcond0 + thcond1*soil_water)/(thcond2 + thcond3*soil_water)",2017-05-01 03:31:27.385788,2017-05-01 03:31:27.385788,thcond2,Infinity,-Infinity,"","",thcond2,model
1000000182,"",1,"Thermal conductivity parameter

K = (thcond0 + thcond1*soil_water)/(thcond2 + thcond3*soil_water)",2017-05-01 03:31:58.419147,2017-05-01 03:31:58.419147,thcond3,Infinity,-Infinity,"","",thcond3,model
1000000218,Near surface specific humidity,kg kg-1,mstmip standard name ,2017-06-13 19:19:45.871405,2017-06-13 19:19:45.871405,Qair,Infinity,-Infinity,specific_humidity,"","",""
1000000220,Latent heat,W m-2,mstmip standard name ,2017-06-13 19:25:07.832327,2017-06-13 19:25:07.832327,Qle,Infinity,-Infinity,"","","",""
1000000221,Rainfall rate,kg m-2 s-1,mstmip standard name,2017-06-13 19:40:31.076534,2017-06-13 19:40:31.076534,Rainf,Infinity,-Infinity,rainfall_rate,kg m-2 s-1,"",""
1000000265,"",kg C m-2,pecan standard,2017-12-04 03:30:19.774649,2017-12-04 03:30:19.774649,litter_carbon_content,Infinity,-Infinity,"","","",model
1000000148,ED,unitless, Parameters used for the ED-1.0/CENTURY based functions of temperature and soil moisture,2016-12-23 18:46:34.681918,2016-12-23 18:46:34.681918,rh_decay_low,Infinity,-Infinity,"","","",model-ED2
1000000223,Average Layer Soil Temperature,K,mstmip standard name,2017-06-13 19:47:11.095633,2017-06-13 19:48:03.55737,SoilTemp,Infinity,-Infinity,soil_temperature,K,"",""
1000000224,Near surface air temperature,K,mstmip standard name,2017-06-13 19:50:53.18309,2017-06-13 19:50:53.18309,Tair,Infinity,-Infinity,air_tempurature,K,"",""
1000000183,soil pH,"","",2017-05-01 15:38:52.008786,2017-05-01 15:38:52.008786,soil_ph,Infinity,-Infinity,"","","",ecosystem
1000000225,Canopy Temperature,K,mstmip standard names,2017-06-13 20:11:31.564362,2017-06-13 20:11:31.564362,Tcan,Infinity,-Infinity,canopy_temperature,K,"",""
1000000233,"","","",2017-09-29 19:03:24.964957,2017-09-29 19:03:24.964957,baseSoilRespCold,Infinity,-Infinity,"","","",""
1000000234,"","","",2017-09-29 19:03:39.40365,2017-09-29 19:03:39.40365,soilRespQ10Cold,Infinity,-Infinity,"","","",""
1000000270,"","",fraction of GPP exuded to the soil via coarse root exudation,2018-07-04 20:16:02.519539,2018-07-04 20:16:02.519539,coarseRootExudation,Infinity,-Infinity,"","","",model
1000000011,vapor pressure effect on gpp,kPA,The effect of Vapor Pressure Deficit (VPD) on GPP calibrated for PRELES model.,2015-11-25 21:06:50.545342,2015-11-25 21:06:50.545342,kGPP,Infinity,-Infinity,vapor_pressure_effect_on_gpp,kPA,"",model
1000000129,Seed rain input from outside the patch,kg m-2 y-1,"FATES. Differs from ED2's seed_rain, which is seeds/m2/yr",2016-11-18 18:45:42.026988,2016-11-18 18:45:42.026988,seed_rain_kgC,Infinity,-Infinity,"","","",model
1000000133,ED,unitless,Fraction of structural material that goes to coarse woody debris upon mortality.,2016-12-22 17:13:15.471416,2016-12-22 17:25:41.220808,cwd_frac,Infinity,-Infinity,"","","",model-ED2
1000000135,ED,unitless,Determines rate at which heterotrophic respiration declines for relative porosities below resp_opt_water (dimensionless).,2016-12-22 17:36:06.054776,2016-12-22 17:36:06.054776,resp_water_below_opt,Infinity,-Infinity,"","","",model-ED2
1000000136,ED,unitless,Determines rate at which heterotrophic respiration declines for relative porosities above resp_opt_water (dimensionless).,2016-12-22 17:36:57.081326,2016-12-22 17:39:08.305689,resp_water_above_opt,Infinity,-Infinity,"","","",model-ED2
1000000137,ED,1/K,it determines how rapidly heterotrophic respiration increases with increasing temperature (1/K).,2016-12-22 18:50:48.410454,2016-12-22 19:35:04.116287,resp_temperature_increase,Infinity,-Infinity,"","","",model-ED2
1000000250,"","","",2017-10-01 14:20:53.61883,2017-10-01 14:20:53.61883,cFracLeaf,Infinity,-Infinity,"","","",""
1000000166,"",m/s,"Hydraulic conductivity is the constant k in Darcy's Law q=-k grad h for fluid flow q (volume transport per unit area i.e. velocity) through a porous medium, where h is the hydraulic head (pressure expressed as an equivalent depth of water).",2017-04-30 19:01:54.418221,2017-04-30 19:01:54.418221,soil_hydraulic_conductivity_at_saturation,Infinity,-Infinity,soil_hydraulic_conductivity_at_saturation,m/s,Ksat,ecosystem
1000000165,albedo of the soil surface assuming no snow,proportion,"",2017-04-28 10:03:25.009119,2017-04-28 10:03:25.009119,soil_albedo,Infinity,-Infinity,soil_albedo,1,"",ecosystem
1000000170,"",m,"",2017-04-30 19:12:31.670028,2017-04-30 19:12:31.670028,soil_water_potential_at_saturation,Infinity,-Infinity,"","",PSIsat,ecosystem
1000000174,Wilting point capacity (at -1.5MPa),m3 m-3,The wilting point of soil is the water content below which plants cannot extract sufficient water to balance their loss through transpiration. ,2017-04-30 20:25:27.856626,2017-05-01 03:11:14.828446,volume_fraction_of_condensed_water_in_soil_at_wilting_point,Infinity,-Infinity,volume_fraction_of_condensed_water_in_soil_at_wilting_point,1,SoilWiltPoint,ecosystem
1000000173,Dry soil capacity (at -3.1MPa),m3 m-3,Dry soil capacity (at -3.1MPa) [ m^3/m^3 ],2017-04-30 20:21:48.87521,2017-05-01 03:11:40.95948,volume_fraction_of_condensed_water_in_dry_soil,Infinity,-Infinity,"",1,DrySoil,ecosystem
1000000185,Soil depth,m,"This variable refers to the depth of the soil itself, not the depth some other measurement was made, and thus is distinct from the existing variable 'depth' which is frequently used as a covariate.",2017-05-01 15:50:57.640822,2017-05-01 15:52:19.175378,soil_depth,Infinity,-Infinity,"","","",ecosystem
1000000186,Soil CEC,meq/100g,Cation exchange capacity represents the total nutrient fixing capacity of a soil. Soils with low CEC have little resilience and cannot build up stores of nutrients. CEC values are represented as milliequivalents of hydrogen per 100 g of dry soil.  ,2017-05-01 15:56:16.847626,2017-05-01 15:56:16.847626,soil_cec,Infinity,-Infinity,"","",CEC,ecosystem
1000000219,Sensible heat,W m-2,mstmip standard name,2017-06-13 19:21:44.491592,2017-06-13 19:21:44.491592,Qh,Infinity,-Infinity,"","","",""
1000000049,"",kg C m-2 s-1,"",2016-08-09 00:37:26.877937,2017-06-23 20:49:48.462532,RootLitter,Infinity,-Infinity,"","","",""
1000000235,"","","",2017-09-29 20:20:06.518253,2017-09-29 20:20:06.518253,coldSoilThreshold,Infinity,-Infinity,"","","",""
1000000167,Clay content,1,"CF standard is volume fraction, but all data appears to be %weight so we're using weight (SI equivalent to mass fraction)",2017-04-30 19:03:48.776519,2017-10-24 20:57:26.965865,fraction_of_clay_in_soil,Infinity,-Infinity,fraction_of_clay_in_soil,1,clay,ecosystem
1000000168,Sand content,1,"CF standard is volume fraction, but all data appears to be %weight so we're using weight (SI equivalent to mass fraction)",2017-04-30 19:04:21.934654,2017-10-24 20:58:53.965905,fraction_of_sand_in_soil,Infinity,-Infinity,fraction_of_sand_in_soil,1,sand,ecosystem
